# Freq in Hz, nu L nu, err up, err lo [ergs / s]
2.7225e+19 4.632168e+36 4.704564e+36 4.559784e+36 1
2.8072e+19 4.528956e+36 4.6065e+36 4.451412e+36 1
2.8919e+19 4.652664e+36 4.742124e+36 4.563192e+36 1
2.9766e+19 4.4949e+36 4.588812e+36 4.400988e+36 1
3.0734e+19 4.548936e+36 4.633896e+36 4.463976e+36 1
3.1823e+19 4.430256e+36 4.52544e+36 4.335072e+36 1
3.2912e+19 4.499736e+36 4.629552e+36 4.36992e+36 1
3.38195e+19 4.190676e+36 4.626564e+36 3.754788e+36 1
3.4727e+19 4.211712e+36 4.391988e+36 4.031412e+36 1
3.5816e+19 4.385688e+36 4.501692e+36 4.269672e+36 1
3.6905e+19 4.406088e+36 4.52208e+36 4.290096e+36 1
3.7994e+19 4.298472e+36 4.426368e+36 4.170588e+36 1
3.9083e+19 4.230216e+36 4.37304e+36 4.087404e+36 1
4.0293e+19 4.157988e+36 4.286124e+36 4.029876e+36 1
4.1624e+19 4.118772e+36 4.271424e+36 3.96612e+36 1
4.2955e+19 3.956796e+36 4.130892e+36 3.7827e+36 1
4.4286e+19 4.109676e+36 4.30074e+36 3.918612e+36 1
4.5617e+19 3.671928e+36 3.881532e+36 3.462324e+36 1
4.6948e+19 3.646248e+36 3.970368e+36 3.32214e+36 1
4.79765e+19 3.30006e+36 4.50726e+36 2.09286e+36 1
5.082e+19 4.114248e+36 4.23546e+36 3.993036e+36 1
5.57205e+19 4.070916e+36 4.196472e+36 3.945372e+36 1
6.05605e+19 3.838092e+36 3.9873e+36 3.688884e+36 1
6.54005e+19 3.737064e+36 3.923652e+36 3.550476e+36 1
7.02405e+19 3.258684e+36 3.47694e+36 3.04044e+36 1
7.56855e+19 3.650124e+36 3.892992e+36 3.407244e+36 1
8.17355e+19 3.765804e+36 4.0335e+36 3.498108e+36 1
8.77855e+19 3.730104e+36 4.043628e+36 3.416592e+36 1
9.38355e+19 3.215352e+36 3.587604e+36 2.843112e+36 1
9.98855e+19 4.034568e+36 4.46004e+36 3.609108e+36 1
1.05936e+20 3.974292e+36 4.50924e+36 3.439344e+36 1
1.11986e+20 3.70356e+36 4.304424e+36 3.102696e+36 1
1.18036e+20 2.987736e+36 3.668928e+36 2.306532e+36 1
1.24086e+20 2.867904e+36 3.61884e+36 2.116956e+36 1
1.30136e+20 2.801592e+36 3.48642e+36 2.116752e+36 1
1.36186e+20 2.749956e+36 3.559032e+36 1.94088e+36 1
1.42236e+20 5.577984e+36 6.537396e+36 4.618572e+36 1
1.48286e+20 2.936988e+36 3.912396e+36 1.96158e+36 1
1.54336e+20 4.553388e+36 5.592492e+36 3.514284e+36 1
1.6099e+20 2.010396e+36 3.064824e+36 9.55974e+35 1
1.6946e+20 1.646868e+36 2.899632e+36 3.941244e+35 1
1.8035e+20 2.909616e+36 3.96186e+36 1.857372e+36 1
1.9366e+20 2.205984e+36 3.400896e+36 1.0110768e+36 1
2.07846096908e+20 1.92289882535e+36 1.85669457179e+36 1.98910307891e+36 1
2.0939e+20 2.777688e+36 4.163844e+36 1.391532e+36 1
2.683281573e+20 1.9377761857e+36 1.87082806412e+36 2.00472430728e+36 1
3.28633534503e+20 2.09584813943e+36 2.01588232754e+36 2.17581395131e+36 1
4.15692193817e+20 1.8358662673e+36 1.77635682589e+36 1.8953757087e+36 1
5.366563146e+20 1.51749075579e+36 1.44806307415e+36 1.58691843743e+36 1
6.57267069006e+20 1.61419359807e+36 1.53980679631e+36 1.68858039982e+36 1
8.31384387633e+20 1.56152774243e+36 1.49606735688e+36 1.62698812797e+36 1
1.17575507654e+21 1.45917150321e+36 1.40680319478e+36 1.51153981165e+36 1
1.66276877527e+21 1.35205450869e+36 1.28540393431e+36 1.41870508306e+36 1
2.1466252584e+21 1.29889274103e+36 1.2338290851e+36 1.36395639697e+36 1
2.93938769134e+21 1.09199824975e+36 1.0429029606e+36 1.14109353891e+36 1
5.09116882454e+21 8.97104829157e+35 8.39083123789e+35 9.55126534526e+35 1
2.69104e+22 1.42804e+35 1.26761e+35 1.64092e+35 1
3.5574e+22 1.12432e+35 9.98164e+34 1.24163e+35 1
4.58348e+22 5.60773e+34 4.88026e+34 6.31702e+34 1
6.05968e+22 3.7669e+34 3.21379e+34 4.24335e+34 1
8.00778e+22 2.03395e+34 1.63508e+34 2.38418e+34 1

